session_id,timestamp,packets_sent,packets_lost,rtt_ms,retransmissions,resets,label,flow_duration_ms,flow_packets_per_second,flow_bytes_per_second,average_packet_size,packet_length_mean,packet_length_std,fwd_packet_count,bwd_packet_count,fwd_byte_count,bwd_byte_count,down_up_ratio,flow_iat_mean_us,flow_iat_std_us,active_mean_us,idle_mean_us,syn_flag_count,ack_flag_count,psh_flag_count,domain,application,impairment_type,severity,phase_name
satellite_emulated-browsing-0000,2026-04-10T10:00:12Z,15,0,228.022764401274,0,0,0,1279.0721776069813,15.882753778050605,8193.479848438705,508.5630780257358,509.0675036612644,164.02908553194823,10.29231186202906,4.707688137970941,5496.0042905820055,2035.0329143569847,2.1862773319698157,62961.37395153503,14924.128480543077,101528.59568581451,67635.12350521013,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:13Z,17,0,213.81414996645586,0,0,0,1296.9393371949573,16.0755295271289,8138.403255127393,508.53469706394435,508.64856803860164,163.52111304250974,11.688450119597215,5.311549880402785,6241.181562752214,2295.941297965061,2.2005724097070622,62206.34899226244,15406.883288346118,90969.08536857572,61221.36599381066,0.0,12.367774707956466,1.4274937583797078,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:14Z,19,0,158.49367575139445,0,0,0,1332.608724883286,16.347644755776567,8196.195167427466,511.9423984804763,511.23254241074227,166.2578134799708,13.035470678295574,5.964529321704426,7007.0806305869855,2595.4711297464187,2.1854986328695847,61170.89127757332,14965.480834196707,86239.82737264702,57545.945333630516,1.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:15Z,23,0,196.0538412822479,0,0,0,1255.6107224044645,16.5997476957929,8331.218632613081,507.5578144868186,506.42151604215167,160.66040162910986,15.803220939743301,7.196779060256699,8422.10069612986,3104.8642334931315,2.1958741274988682,60241.87947467681,14884.701108143994,97081.2589785102,65055.774208248426,0.0,16.732871663705804,1.9313150848666636,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:16Z,18,0,199.4512825010786,0,0,0,1216.1444269966942,16.537534410412775,8085.789741090146,501.5343643684567,501.33797822252194,161.6159935009178,12.372167571469403,5.627832428530597,6515.320558757787,2399.1686558429888,2.198389473849299,60468.50607732402,14842.168375749876,86415.43945600057,57756.10422003364,0.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:17Z,15,0,200.44760130760386,0,0,0,1236.781297612562,15.928850796743072,8012.745880853523,512.9789565738507,511.3865908505271,164.52581941886,10.294014410279628,4.705985589720372,5544.643409698498,2051.9608408463837,2.187430074746849,62779.1679864606,15561.709622769473,102035.5089641204,67835.58550067889,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:18Z,18,1,219.5737361414183,0,0,0,1251.0304067067946,15.84632881451294,8123.999041780933,507.57864302968267,508.2509956797622,163.91038770025057,13.044626016829111,5.9553739831708885,6952.232251074406,2569.3975483453323,2.1903957759313735,63106.09931835726,15261.510087107508,94484.62843590185,62153.5932542815,0.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:19Z,11,0,197.0099018994635,0,0,0,1219.0453799664076,16.014367502009886,8127.268854168913,501.761789151295,501.72803987648217,161.9241580628497,7.543622715147403,3.4563772848525973,3974.356711746446,1474.1363428651043,2.182522940480762,62443.92729681612,15301.88430158763,95578.92346554465,63883.047023824896,0.0,8.002677752207125,0.9236724318927522,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:20Z,22,0,214.1039187852148,0,0,0,1307.7081706859472,15.847305256958633,8147.140122828069,510.36221391644,510.5277833153268,163.88878305191784,15.067781888576691,6.932218111423309,8074.527849637239,3007.2508552929958,2.173587392431743,63102.21099331036,15538.405078767984,105265.91677827603,70790.6078144835,1.0,16.00535550441425,1.8473448637855043,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:21Z,18,0,205.57603474822568,0,0,0,1265.9107299257728,16.14224774676104,8200.748961451856,512.8750472599758,514.0823999958437,166.1152005889655,12.32644425756354,5.673555742436458,6638.021965202626,2473.3513941040746,2.1726135808211975,61949.241251154206,15124.404266495245,79549.91551865298,52911.991080998116,0.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:22Z,15,0,217.75306490678904,0,0,0,1290.2694332092087,16.618916301753824,8168.248519443503,511.79219045764836,513.9197704554391,163.47569432663389,10.238622159726708,4.761377840273292,5502.049205514488,2071.310595299479,2.150348597232736,60172.39522979415,14432.793852997194,90900.4655434069,60624.92383145136,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:23Z,25,0,188.65887420615496,0,0,0,1206.8638140517096,16.592680841492058,8308.878486225567,505.27758578631546,506.35802936227407,164.1536757304358,17.22939544666891,7.770604553331088,9140.908702643133,3337.36546248619,2.217252895629986,60267.536605620466,14751.109109313224,95151.93847054834,63564.18912110504,0.0,18.18790398228892,2.099255527028982,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:24Z,15,0,198.90507558164063,0,0,0,1206.7069189154904,15.917803541024625,8339.154829536114,500.19715255886825,498.98136358163646,160.85074628941194,10.327238649099433,4.672761350900567,5423.938134379202,1986.7066339614548,2.2100933203252713,62822.73791247145,15750.885223918303,92256.00824333011,61436.911384559935,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,baseline
satellite_emulated-browsing-0000,2026-04-10T10:00:25Z,13,0,286.24340356532224,0,0,1,1161.1232248039298,15.470041723689727,7860.497242415123,504.3319179706295,504.23192199298313,161.61125788466214,8.913495930641176,4.086504069358824,4720.128523449849,1751.8112698303403,2.1812032434950472,64641.06677027708,19073.64776308885,82808.21523536982,61507.93823644655,1.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:26Z,18,0,231.4376000938158,1,0,1,1215.5795594686463,14.90323425492386,7844.14199128804,509.63888918558337,509.10802763672154,165.30056642201646,12.377863205124573,5.622136794875427,6623.652477068332,2435.4706183412522,2.2016296751098237,67099.52906159355,20092.81277926735,105466.22576367977,76811.19928969062,0.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:27Z,13,0,272.7814532471505,0,0,1,1216.3014450795838,15.151909607601413,7625.158285490926,508.43843295028876,507.2404096848084,163.2295580257693,8.869194173071309,4.130805826928691,4734.911146232619,1785.2213752457137,2.1470857127326344,65998.2817940202,19895.195125161743,91733.74230874532,67354.44125182969,1.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:28Z,18,1,257.1335573974555,1,0,1,1249.497262077248,15.086782906514841,7906.753209222385,507.86558185708213,509.03701563232624,161.73854232793883,13.062685266010998,5.937314733989002,6965.792665900541,2563.0541317390584,2.200099851744729,66283.18351211745,20167.911929193873,85817.63006967059,63865.75855138253,3.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:29Z,13,0,254.88917473984765,1,0,1,1304.9549963994157,15.655726770105444,7982.9488707331,507.6663907686586,506.74292739096745,163.91520312553044,8.913526089709215,4.086473910290784,4751.3524999342,1763.380641856468,2.181226721468277,63874.39016306139,19362.15533386833,83798.88364582084,61721.0873208071,0.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:30Z,19,1,230.53887012229404,0,0,1,1135.603610827934,15.619443722213807,8024.256576652063,508.2321564290945,508.16971777598303,164.08508127444287,13.74861016756341,6.2513898324365895,7336.860083031913,2700.5837349354388,2.1992885639967596,64022.76660965913,19259.2698816076,80220.82832435027,59574.98703804845,0.0,14.550323185831136,1.6794044216231856,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:31Z,7,0,224.28179559948717,1,0,1,1217.8030542625504,15.487326614984843,7756.774038721125,512.2405670448318,510.6305911639316,164.67732920059137,4.778134857612864,2.2218651423871356,2569.9322343243048,967.4100413685024,2.1505062420122014,64568.92302073909,19239.717311679004,97826.09122679205,71586.3209755376,0.0,5.092613115040898,0.587791547568115,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:32Z,12,0,263.8395232170859,0,0,1,1310.8016756921656,15.160358916486235,7826.105733607186,505.9470571910885,506.80965299811106,161.1608714071759,8.229258986684378,3.770741013315621,4371.747835535094,1621.6260212492643,2.1823983555551516,65961.49903235755,19840.984935868175,90407.86746185116,67164.78554491358,1.0,8.73019391149868,1.0076426529739115,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:33Z,19,0,292.79167128503855,1,0,1,1166.9949542829597,15.419660360495854,7747.316851391334,507.1128550087495,507.1965433272117,162.90546807271275,13.083986580418529,5.916013419581472,6966.810679176816,2550.07348715293,2.211622194282337,64852.27149113696,19572.69723992529,92636.85394316907,68784.29528427184,1.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:34Z,18,0,260.77964350237914,2,0,1,1319.0296678606878,15.21404199552886,8014.605886727763,509.9410934393868,508.23124033858716,160.70191718515184,12.387221918610777,5.612778081389222,6632.591164345355,2432.858263247807,2.2069680537850176,65728.75244421452,19941.534525270512,89892.58348193952,66533.43867976614,1.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:35Z,20,0,221.92453358880928,0,0,1,1268.4831454409127,15.573492585681876,7799.7229471154205,506.135342874998,508.91725379952186,162.96919962534673,13.690935853537827,6.309064146462173,7275.9398381354695,2714.2542932414904,2.17004226549433,64211.67214086522,19192.797893633615,87936.22489708655,65900.07492175642,1.0,14.550323185831136,1.6794044216231856,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:36Z,20,0,223.73135238641615,0,0,1,1240.2790582241832,15.535951469285571,7880.099014682639,517.3938948915004,521.1049287655226,167.99450998051267,13.715107058666323,6.284892941333676,7450.918292934142,2764.0004522088193,2.18223399932027,64366.83340424888,19121.127488814513,72799.907549339,53537.798120233856,2.0,14.550323185831136,1.6794044216231856,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:37Z,15,0,245.17270544653357,2,0,1,1186.110270590266,15.720664351947512,7739.39909714688,505.31821741345135,504.19386439086713,161.2091845305168,10.252296321595868,4.747703678404133,5439.705706704473,2039.235985641693,2.159422115628332,63610.54327046412,18592.816540188716,84231.90287317937,62536.603037100256,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:38Z,15,0,218.872176384295,2,0,1,1239.5594711529122,15.61030060877309,7797.534215173536,507.37147007586293,508.14244189687327,162.88550842537268,10.311331536884133,4.688668463115868,5493.259212323936,2022.0621192050196,2.199202527967121,64060.26540180742,19176.700682112943,81333.79650009396,59583.14502690046,2.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:39Z,16,0,292.25676846410306,0,0,1,1163.0865770603382,15.492946163101614,8124.3786920487155,506.1493796472881,508.4661900587968,160.87782833776515,10.954696737095759,5.045303262904241,5821.948605590449,2170.6255491537067,2.1712662581931452,64545.50280318051,19595.03490665262,85460.14056845762,62674.75140075818,0.0,11.640258548664908,1.3435235372985486,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:40Z,11,0,234.2453422939007,0,0,1,1236.8980948537878,15.102685796517877,7692.702056112876,502.5845106019436,504.3453930577692,164.29937266207617,7.556723398660257,3.443276601339744,3987.7867376234167,1470.95686271874,2.1946315308273556,66213.38836503922,19984.207531738768,94348.24159444952,70013.7971295453,1.0,8.002677752207125,0.9236724318927522,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:41Z,17,0,236.958872632127,1,0,1,1058.6670739000317,15.522786452563421,7785.371112200492,508.36485554035016,511.72478194704007,166.14935733906742,11.666388439792776,5.333611560207224,6227.320967566509,2304.707569766124,2.1873337246440774,64421.423502534926,19315.99586317311,84647.15258553713,63381.33666148397,0.0,12.367774707956466,1.4274937583797078,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:42Z,18,0,199.09586245420462,1,0,1,1307.4566332023176,15.093795309130343,7807.6668123289255,504.87461614890555,505.3332285958059,162.7626501967644,12.403390696593895,5.596609303406104,6575.264972732137,2401.748077723668,2.2162330840291418,66252.38911217333,19619.992632256915,95043.57466366327,69293.9749816289,1.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:43Z,13,0,242.11599545528009,1,0,1,1210.6286365136277,15.391346388092296,7887.858463796206,510.5041408498188,511.41850202683264,166.73694296399765,8.900524637168374,4.099475362831625,4770.9424171608,1778.8792758317543,2.1711374869735836,64971.57394714099,19562.73559554111,81850.36608995592,60637.676184703916,1.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:44Z,19,0,238.55065195845694,1,0,1,1190.6841397896358,15.722609717020548,7801.751937938651,510.1471098537285,509.31830321770065,163.83743314914577,12.979691895540817,6.0203081044591835,6952.629922667112,2610.5563629310063,2.1559846556568902,63602.67271135323,18419.97094534021,83870.77647277802,61584.696973274906,0.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:45Z,15,0,261.63478995007375,2,0,1,1348.3267297425143,15.524378616568312,7919.573157414775,515.3484680671856,514.4825762562776,164.20243274911292,10.271604342297845,4.728395657702155,5558.128340515219,2071.2557398204876,2.172323359946893,64414.81650883954,19123.481411837758,89072.41325499215,65706.95377572742,0.0,10.912742389373351,1.2595533162173893,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:46Z,22,0,234.1868471072387,0,0,1,1303.2428732710207,15.613190370935044,7703.578799038494,506.1193078845289,506.30820945206943,163.93644723182737,15.10896727904677,6.89103272095323,8029.287065227202,2964.532004637717,2.192554859463323,64048.408828830026,18943.33183085842,90870.3552673013,67986.02938159862,0.0,16.00535550441425,1.8473448637855043,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:47Z,21,2,276.81825489941326,0,0,1,1249.066727054158,15.386495165660804,7990.572482904544,509.1094718940139,513.52413615548,165.8574793690568,15.735002072813396,7.264997927186604,8411.380525318305,3143.877369317916,2.165864633481985,64992.05889537307,19706.470926722286,82939.75667062527,60672.93242881117,1.0,16.732871663705804,1.9313150848666636,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:48Z,17,0,254.9712492576835,1,0,1,1310.4256369834493,15.543392742930841,8039.031063905822,504.8661443711851,504.970252397615,161.34529151794064,11.650336789673041,5.34966321032696,6175.953646409399,2295.734262879826,2.1777701383487647,64336.0183030054,19834.394956151045,104446.41438770492,77485.22892703081,0.0,12.367774707956466,1.4274937583797078,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:49Z,12,0,194.1147283851619,0,0,1,1262.7651958481558,14.753785136644707,8012.128265894275,502.8989659538264,505.31167917630654,166.0227916112559,8.257862146666941,3.742137853333059,4360.513851275453,1599.629668363187,2.206723127345991,67779.21670529486,19951.193842874163,94197.30818969548,69079.06670101166,0.0,8.73019391149868,1.0076426529739115,satellite_emulated,browsing,delay,mild,impairment
satellite_emulated-browsing-0000,2026-04-10T10:00:50Z,18,0,292.51915554778265,1,0,0,1211.7811507118138,15.628394964337579,8109.411954439128,511.6964474685132,513.0483733337588,166.95789977079426,12.35159352963847,5.648406470361531,6636.2798561756335,2456.7290960308355,2.1867394980248114,63986.097246831756,19150.007634198344,81859.9045674502,60487.25333340423,1.0,13.095290867248021,1.511463979460867,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:51Z,16,0,191.45060387539925,1,0,0,1274.0783264794616,15.494300164856709,7867.87891186515,516.0918237989565,515.5806860879308,166.01718963860893,10.96695891713099,5.03304108286901,5942.955720523881,2207.884648956001,2.178992528882645,64539.86235971749,19017.31829329163,90078.91166719611,66188.82282474353,2.0,11.640258548664908,1.3435235372985486,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:52Z,16,0,167.83097375830613,0,0,0,1300.4797783250312,15.853735401288656,7991.839617321552,507.07579100536503,504.401255414586,162.8933808797084,10.96053138806757,5.0394686119324295,5835.71112961567,2172.0836527459937,2.1749379214537177,63076.61725694728,18404.05956569177,93916.30536427045,68341.93893139124,0.0,11.640258548664908,1.3435235372985486,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:53Z,8,0,251.38011877770307,0,0,0,1213.2851940729067,16.078664019559458,8130.856888149517,513.2407417975404,513.2616542271797,166.62909720901064,5.500902035732793,2.499097964267207,2964.4513934438537,1090.2430590544407,2.201155022486597,62194.222031352525,18438.85189248347,92555.17177528604,66737.21066065763,0.0,5.820129274332454,0.6717617686492743,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:54Z,19,0,201.5725385930341,0,0,0,1211.0226359053675,16.162443053739302,7667.897275581795,509.0454783134987,508.01735628986825,160.94486920118874,12.972639117976513,6.027360882023486,6933.846449038696,2607.970682684059,2.1522917528743326,61871.83439255135,17463.657998198065,79266.60619515314,57113.925530166605,0.0,13.822807026539579,1.5954342005420263,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:55Z,16,0,210.66478303246805,0,0,0,1294.5504650025598,16.256873037054337,8000.8675930307645,511.0476768398713,509.0529421044138,165.65428150639576,10.97471975492666,5.02528024507334,5889.035286460107,2182.934125506925,2.1839020352518657,61512.44447322047,17374.006224584355,92770.10674284368,66396.87633648839,0.0,11.640258548664908,1.3435235372985486,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:56Z,14,0,224.91268937241077,0,0,0,1240.214875980803,16.315476425649337,7794.460492342661,502.48077438864925,502.15294260624273,163.09047277756147,9.612757355737319,4.387242644262682,5071.737048127126,1873.829319122015,2.191070368152121,61291.498569291776,16818.688402168387,75447.1300937915,52886.03135741737,0.0,10.185226230081796,1.17558309513623,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:57Z,21,0,166.2937830887714,0,0,0,1245.968197029002,15.814871819793506,8197.638324458789,510.6985574559004,508.95922550499864,162.92350187557884,14.441641240668305,6.5583587593316945,7744.0916163501915,2846.94270401862,2.2020206229370607,63231.62219679988,17142.00110409714,91244.73806782687,62845.39339785409,1.0,15.277839345122691,1.763374642704345,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:58Z,16,0,206.51027950452672,0,0,0,1235.7049320916242,16.180173310283234,7802.1520665990065,516.4492864895643,514.5980502152468,167.45178717834324,10.996603558874854,5.003396441125146,5963.147464878998,2196.400443736981,2.1978277532615382,61804.03514988648,16809.147784313598,75213.99327179849,52147.859147159004,0.0,11.640258548664908,1.3435235372985486,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:00:59Z,13,0,238.21708874764767,0,0,0,1259.3232698979011,15.513986541587709,7983.0766301617405,511.643928620498,513.7442979005806,164.60530063423673,8.908835837803327,4.091164162196672,4786.059355863219,1779.2364088910394,2.1775796532740204,64457.96490278891,16797.844362531243,96904.58852336816,66579.59332398688,1.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:01:00Z,8,0,241.19629785975383,0,0,0,1320.8627255287686,15.81689782759344,8283.866826778403,508.2465891458788,512.1490533210658,169.18571507276852,5.473460179492843,2.5265398205071565,2920.960840405678,1091.4894591969028,2.166385874889613,63223.52277293247,16286.62825964494,89442.74652350551,61077.99126321594,0.0,5.820129274332454,0.6717617686492743,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:01:01Z,13,0,200.5766861486504,1,0,0,1234.2630238659426,16.02144901388454,8080.882565036969,514.5102417296603,514.2437037251211,167.26979471581836,8.952004455289721,4.04799554471028,4836.192875068916,1770.3248912950526,2.2114659851806797,62416.32695852779,15650.886874792806,99710.88706237818,66507.12747172496,0.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,recovery
satellite_emulated-browsing-0000,2026-04-10T10:01:02Z,13,0,189.67901458261193,0,0,0,1171.6345021677316,15.913131775265295,8114.771835685546,512.6182124262684,511.39568135792706,163.40993770100138,8.87820076127037,4.121799238729628,4778.68377399415,1795.9729540769056,2.1539624438396237,62841.18136659674,15632.571941078846,85060.77445913549,56445.428886068235,0.0,9.457710070790238,1.0916128740550708,satellite_emulated,browsing,delay,mild,recovery
